0,2446.8882052666113
1,3164.7028080454356
2,1926.9650229930053
3,3885.5309793237075
4,1561.3890341092208
5,4017.2758051590517
6,2872.5950994347863
7,3440.1618678961836
8,4499.394981325762
9,3422.3114327693684
10,5604.357919589265
11,2338.9140422169617
12,4033.9471826080794
13,1536.125034201481
14,2826.136134928361
15,5329.981463406572
16,1295.7386678990244
17,2457.600153048763
18,3584.4632644959074
19,1734.9328005515622
20,2956.788494140879
21,4622.580440666234
22,8828.073092965898
23,2569.635454462552
24,1221.8693450254345
25,2516.9365506806603
26,4286.366650456273
27,3498.7481609907195
28,7890.801909599777
29,3639.820328988953
30,4062.457778124768
31,922.3791267410935
32,4799.615751957257
33,2865.387898418055
34,3529.7582382767846
35,2960.2599416221183
36,3539.1164025989638
37,1768.9985549422731
38,0.0
39,3817.0683780954396
40,1551.348983157295
41,2762.2985180970736
42,1273.6132065551262
43,955.4516997339063
44,1625.065378526459
45,4718.9300252266785
46,3297.880300363295
47,1360.1631445844957
48,2364.7164480546194
49,1810.4801452945808
50,2307.819597145857
51,3520.3553280211613
52,2275.672179735943
53,3765.00744142201
54,3621.524549252912
55,4655.1289638739245
56,1376.0184118157842
57,800.4908879684338
58,2678.717741523904
59,3509.7464537443175
60,3010.874760452608
61,1582.0491122408641
62,4238.797304367838
63,3704.7433944278646
64,2818.3282262063335
65,2967.553903921396
66,9458.57797205791
67,3284.16932423839
68,2837.555476823032
69,2556.249001460318
70,2359.5442394297847
71,939.9249167482473
72,2662.8838476711553
73,2376.309026143289
74,2025.1759988578394
75,2554.049085927707
76,3469.751368890268
77,2891.029954773907
78,1688.5058261821694
79,1749.9924386669213
80,1187.2709247392327
81,1049.7857117035726
82,2736.5201077768565
83,3060.0989683663033
84,2621.930351347516
85,1168.05765960463
86,5442.011918906053
87,2805.0222865132178
88,2892.43357482898
89,2312.561083140788
90,4578.873355930832
91,1581.5463206914455
92,3666.1591625058577
93,6555.6232590145
94,16785.56944102532
95,2671.811566991416
96,2642.5986568732555
97,1896.9107105228152
98,573.3514463106694
99,2750.920700799764
100,4601.9628664919965
101,4089.371795085069
102,3484.9370628627044
103,6166.450091753467
104,955.451894378732
105,3230.5061035570134
106,1789.1585168958586
107,3476.826449295514
108,2954.5140317283895
109,2866.5000470326427
110,1675.3748559366952
111,2001.6434587460603
